row_idx,obstacle_id,c_s1_logit,c_s1_prob,c_s1_pred,c_s2_logit,c_s2_prob,c_s2_pred,c_s3_logit,c_s3_prob,c_s3_pred,c_s4_logit,c_s4_prob,c_s4_pred,c_s5_logit,c_s5_prob,c_s5_pred,c_s6_logit,c_s6_prob,c_s6_pred,c_s9_logit,c_s9_prob,c_s9_pred,c_s10_logit,c_s10_prob,c_s10_pred
2950,172,-11.955245971679688,6.425394985853927e-06,0,-15.896977424621582,1.2474707489218417e-07,0,-13.252693176269531,1.75560876414238e-06,0,-17.228967666625977,3.2927168547303154e-08,0,-13.863720893859863,9.529325097901165e-07,0,-16.390369415283203,7.616456798587024e-08,0,-15.205428123474121,2.490957911049918e-07,0,-17.34482192993164,2.9325104122790435e-08,0
2951,173,-14.897748947143555,3.388360880762775e-07,0,-22.255138397216797,2.1613055789515556e-10,0,-13.774510383605957,1.041851191985188e-06,0,-17.962337493896484,1.581451769538944e-08,0,-12.046438217163086,5.865374987479299e-06,0,-16.6487979888916,5.8819168202717265e-08,0,-15.083846092224121,2.8129937845733366e-07,0,-17.955272674560547,1.5926641339092384e-08,0
2952,175,-12.297340393066406,4.563845322991256e-06,0,-14.718317031860352,4.054300859479554e-07,0,-12.481762886047363,3.795225666181068e-06,0,-16.267688751220703,8.61058211398813e-08,0,-13.846949577331543,9.690492106528836e-07,0,-15.460847854614258,1.9294742514830432e-07,0,-14.286657333374023,6.242855761229293e-07,0,-16.499366760253906,6.829926491036531e-08,0
2953,176,-13.395132064819336,1.5225353990899748e-06,0,-17.599023818969727,2.2742650429563582e-08,0,-13.790177345275879,1.0256557061438798e-06,0,-18.071529388427734,1.4178636931205801e-08,0,-14.600141525268555,4.562878643810109e-07,0,-17.075693130493164,3.838139051026701e-08,0,-15.745532989501953,1.451449236355984e-07,0,-18.181171417236328,1.270625560323424e-08,0
2954,178,-9.078957557678223,0.00011402742529753596,0,-12.886255264282227,2.5326162358396687e-06,0,-12.363519668579102,4.27159193350235e-06,0,-15.828214645385742,1.3362682693696115e-07,0,-12.662118911743164,3.168912371620536e-06,0,-15.276533126831055,2.3199885390567943e-07,0,-14.254607200622559,6.446180691455083e-07,0,-15.887609481811523,1.259212041304636e-07,0
2955,188,-17.260221481323242,3.1913980791387075e-08,0,-21.488542556762695,4.6520520768922324e-10,0,-14.239680290222168,6.543124300151248e-07,0,-18.62116241455078,8.183365096670059e-09,0,-15.331931114196777,2.1949610129468056e-07,0,-17.152132034301758,3.5556887212351285e-08,0,-15.473569869995117,1.9050830246669648e-07,0,-18.745555877685547,7.2261761019376536e-09,0
2956,191,-7.411308765411377,0.0006040142034180462,0,-10.631772994995117,2.4136215870385058e-05,0,-11.5821533203125,9.331052751804236e-06,0,-14.419060707092285,5.468664312502369e-07,0,-10.870874404907227,1.900338611449115e-05,0,-14.520225524902344,4.942492068948923e-07,0,-13.674494743347168,1.151441551883181e-06,0,-14.644168853759766,4.3663456494869024e-07,0
2957,221,-12.380537986755371,4.199512204650091e-06,0,-16.018434524536133,1.1047963255350624e-07,0,-11.506397247314453,1.006539514492033e-05,0,-15.387571334838867,2.0761683572345646e-07,0,-12.105224609375,5.530512225959683e-06,0,-14.61658000946045,4.488484535158932e-07,0,-13.472128868103027,1.409704850630078e-06,0,-15.416665077209473,2.0166352499018103e-07,0
2958,222,-12.547818183898926,3.552632051651017e-06,0,-16.085912704467773,1.0327062227588613e-07,0,-11.524381637573242,9.885995496006217e-06,0,-15.41951847076416,2.0108892329062655e-07,0,-12.22057056427002,4.9280092753178906e-06,0,-14.635262489318848,4.405407594276767e-07,0,-13.474925994873047,1.4057670796319144e-06,0,-15.451787948608398,1.9470346046546183e-07,0
2959,295,-7.657450199127197,0.00047228753101080656,0,-8.807394981384277,0.0001496001350460574,0,-12.802215576171875,2.7546552701096516e-06,0,-15.999320030212402,1.1261171550813742e-07,0,-13.258147239685059,1.746059638207953e-06,0,-15.98491382598877,1.1424575774299228e-07,0,-15.42170238494873,2.0065023420556827e-07,0,-16.048385620117188,1.072197122198304e-07,0
2960,851,0.30168604850769043,0.5748546719551086,1,-9.486273765563965,7.588059088448063e-05,0,-11.363694190979004,1.1609278772084508e-05,0,-13.471036911010742,1.4112449662206927e-06,0,-7.195178031921387,0.0007496321341022849,0,-13.477510452270508,1.402138764206029e-06,0,-12.73717212677002,2.939782234534505e-06,0,-13.109579086303711,2.0257284631952643e-06,0
2961,831,-2.0174639225006104,0.1173814907670021,0,-9.466049194335938,7.743074093014002e-05,0,-10.04716968536377,4.330627780291252e-05,0,-12.227970123291016,4.89167905470822e-06,0,-7.069319725036621,0.0008500883704982698,0,-11.954543113708496,6.429913355532335e-06,0,-11.276981353759766,1.2660874745051842e-05,0,-11.969195365905762,6.3363877416122705e-06,0
2962,741,-2.1067233085632324,0.10844507068395615,0,-12.962092399597168,2.3476522983401082e-06,0,-10.879839897155762,1.883377626654692e-05,0,-12.950753211975098,2.3744244117551716e-06,0,-5.979484558105469,0.002523744711652398,0,-12.596037864685059,3.3853903005365282e-06,0,-11.592062950134277,9.239043720299378e-06,0,-12.67910099029541,3.115552317467518e-06,0
2963,846,-17.455801010131836,2.6244718398515943e-08,0,-24.68668556213379,1.8998034048700596e-11,0,-15.183286666870117,2.546726420860068e-07,0,-20.009376525878906,2.0419175239538845e-09,0,-14.794269561767578,3.757769775347697e-07,0,-18.522249221801758,9.034193837464954e-09,0,-16.590150833129883,6.237190319779984e-08,0,-19.8436279296875,2.410026844756885e-09,0
2964,790,-15.69972038269043,1.519490666623824e-07,0,-23.907854080200195,4.139528650415336e-11,0,-14.681657791137695,4.205685684155469e-07,0,-19.198991775512695,4.591809155130022e-09,0,-13.738036155700684,1.0805533747770824e-06,0,-17.801761627197266,1.85691995113757e-08,0,-15.805214881896973,1.367358350989889e-07,0,-19.085704803466797,5.142612113928635e-09,0
2965,724,-15.27490234375,2.3237750212956598e-07,0,-25.414445877075195,9.175851918563627e-12,0,-15.778267860412598,1.40470547194127e-07,0,-20.493370056152344,1.258468995679607e-09,0,-13.697833061218262,1.1248799864915782e-06,0,-19.082395553588867,5.15965847824873e-09,0,-17.001596450805664,4.133334030598235e-08,0,-20.427013397216797,1.3448094859924709e-09,0
2966,806,-14.996037483215332,3.071167782309203e-07,0,-20.730131149291992,9.93158222328816e-10,0,-13.673593521118164,1.1524797400852549e-06,0,-18.278316497802734,1.152996453868127e-08,0,-14.092732429504395,7.578857434964448e-07,0,-17.013399124145508,4.084835936168929e-08,0,-15.343636512756348,2.169417854247513e-07,0,-18.146936416625977,1.3148786059957729e-08,0
2967,688,-17.453750610351562,2.6298588196027595e-08,0,-25.8751220703125,5.78864950764868e-12,0,-16.842697143554688,4.84517634902204e-08,0,-21.87919807434082,3.1476396489260594e-10,0,-15.101456642150879,2.763889028756239e-07,0,-20.332626342773438,1.4779255597119345e-09,0,-18.53447914123535,8.924378569474811e-09,0,-21.788227081298828,3.4474120780281226e-10,0
2968,687,-16.636747360229492,5.953227244503978e-08,0,-25.261943817138672,1.0687526384722812e-11,0,-16.02389144897461,1.0987839971221547e-07,0,-20.895736694335938,8.415828034458173e-10,0,-14.314560890197754,6.071065286050725e-07,0,-19.448575973510742,3.5775917783809064e-09,0,-17.576496124267578,2.3260806614189278e-08,0,-20.818702697753906,9.089758390423697e-10,0
2969,167,-14.597182273864746,4.576400840505812e-07,0,-20.018342971801758,2.0236905484694034e-09,0,-13.547135353088379,1.3078359870632994e-06,0,-18.07561683654785,1.4120801417050188e-08,0,-14.109704971313477,7.45131103485619e-07,0,-16.837411880493164,4.8708514555073634e-08,0,-15.201434135437012,2.500926541415538e-07,0,-18.0308780670166,1.476689259760633e-08,0
2970,283,-10.128602027893066,3.991965058958158e-05,0,-12.2892484664917,4.600925876729889e-06,0,-12.669118881225586,3.1468080123886466e-06,0,-16.13461685180664,9.836143277652809e-08,0,-13.032386779785156,2.1882926830585347e-06,0,-15.751139640808105,1.443334269879415e-07,0,-15.065459251403809,2.865194232981594e-07,0,-16.330747604370117,8.084373348538065e-08,0
2971,272,-16.41093635559082,7.461409268216812e-08,0,-19.377363204956055,3.841652773672877e-09,0,-15.221138000488281,2.452131013797043e-07,0,-20.27378273010254,1.5675015729854636e-09,0,-16.35097312927246,7.922506028990028e-08,0,-19.242992401123047,4.3941472682718086e-09,0,-18.138288497924805,1.3262988041162771e-08,0,-20.379932403564453,1.4096386280471052e-09,0
2972,186,-14.558601379394531,4.756412863571313e-07,0,-19.311199188232422,4.104428796836146e-09,0,-12.988235473632812,2.2870729026180925e-06,0,-17.42903709411621,2.6956616494544505e-08,0,-13.137036323547363,1.970864559552865e-06,0,-16.388851165771484,7.628029408124348e-08,0,-15.120059967041016,2.712946809424466e-07,0,-17.35523223876953,2.9021402170315014e-08,0
2973,182,-12.677865028381348,3.119405391771579e-06,0,-15.290266990661621,2.288344234102624e-07,0,-13.863250732421875,9.533805496175773e-07,0,-17.926057815551758,1.639879698700497e-08,0,-14.363578796386719,5.78065112222248e-07,0,-17.284494400024414,3.114866586884091e-08,0,-16.439233779907227,7.253230194237403e-08,0,-18.099517822265625,1.3787301078593828e-08,0
2974,535,-2.1170313358306885,0.10745244473218918,0,-3.0436811447143555,0.045491062104701996,0,-10.998991966247559,1.671826612437144e-05,0,-13.18891716003418,1.871221570581838e-06,0,-11.312268257141113,1.2221908946230542e-05,0,-13.759196281433105,1.0579288982626167e-06,0,-13.333348274230957,1.6195699572563171e-06,0,-13.115599632263184,2.013568973779911e-06,0
2975,181,-12.419476509094238,4.039132818434155e-06,0,-14.993574142456055,3.0787427363065945e-07,0,-13.670075416564941,1.156541429736535e-06,0,-17.6589298248291,2.142023269868787e-08,0,-14.206140518188477,6.766300657545798e-07,0,-17.029560089111328,4.01935196236991e-08,0,-16.18222999572754,9.378789656011577e-08,0,-17.830020904541016,1.8051792949336232e-08,0
2976,301,-7.50976037979126,0.0005474124918691814,0,-10.284287452697754,3.416456456761807e-05,0,-13.755642890930176,1.061694888448983e-06,0,-16.30912971496582,8.261044115442928e-08,0,-10.810334205627441,2.0189370843581855e-05,0,-16.843355178833008,4.8419884990380524e-08,0,-16.148338317871094,9.702100101094402e-08,0,-16.926982879638672,4.453533719583902e-08,0
2977,169,-16.250364303588867,8.761055170225518e-08,0,-24.779781341552734,1.7309228703132895e-11,0,-15.183050155639648,2.5473286768828984e-07,0,-19.85744285583496,2.376961516503684e-09,0,-13.779642105102539,1.0365183698013425e-06,0,-18.42255973815918,9.981228288324928e-09,0,-16.494739532470703,6.861603196739452e-08,0,-19.72832679748535,2.7045592432273224e-09,0
2978,172,-11.925684928894043,6.618170573347015e-06,0,-15.855706214904785,1.3000325793655065e-07,0,-13.288132667541504,1.6944804883678444e-06,0,-17.24821662902832,3.229941469840014e-08,0,-13.843096733093262,9.727899623612757e-07,0,-16.429101943969727,7.327092532705137e-08,0,-15.250895500183105,2.3802365944902704e-07,0,-17.369869232177734,2.859971104385295e-08,0
2979,173,-14.979022026062012,3.1238721476256615e-07,0,-22.2661075592041,2.137727633799713e-10,0,-13.803730010986328,1.0118492355104536e-06,0,-17.98657989501953,1.5435745126524125e-08,0,-12.070673942565918,5.724933089368278e-06,0,-16.669410705566406,5.7619153892574104e-08,0,-15.104859352111816,2.7545002012629993e-07,0,-17.974401473999023,1.562487739192875e-08,0
2980,175,-12.379148483276367,4.205351615382824e-06,0,-14.75619125366211,3.903618619460758e-07,0,-12.562444686889648,3.501048013276886e-06,0,-16.348922729492188,7.938766799497898e-08,0,-13.916177749633789,9.042331043929153e-07,0,-15.549936294555664,1.7650148720349534e-07,0,-14.368589401245117,5.751758749283908e-07,0,-16.586837768554688,6.257889140215411e-08,0
2981,176,-13.408477783203125,1.502351096860366e-06,0,-17.564668655395508,2.35375523516268e-08,0,-13.801841735839844,1.0137616754946066e-06,0,-18.066368103027344,1.425200668592197e-08,0,-14.603328704833984,4.548359413547587e-07,0,-17.086803436279297,3.795732084199699e-08,0,-15.7547607421875,1.43811718089637e-07,0,-18.180919647216797,1.270945393372358e-08,0
2982,178,-9.104013442993164,0.00011120617273263633,0,-12.90529727935791,2.484846163497423e-06,0,-12.428516387939453,4.002784407930449e-06,0,-15.889775276184082,1.2564876783471846e-07,0,-12.676294326782227,3.124308932456188e-06,0,-15.348844528198242,2.158148930675452e-07,0,-14.329228401184082,5.982668085380283e-07,0,-15.95334243774414,1.1791019005613634e-07,0
2983,188,-17.34971046447754,2.918209496272084e-08,0,-21.523534774780273,4.492081151497018e-10,0,-14.2715425491333,6.337931495181692e-07,0,-18.64841651916504,7.963347314898783e-09,0,-15.351407051086426,2.1526257398818416e-07,0,-17.173480987548828,3.4805829329798144e-08,0,-15.495854377746582,1.8630987597134663e-07,0,-18.769115447998047,7.057920026198872e-09,0
2984,191,-7.506625175476074,0.0005491305491887033,0,-10.598649978637695,2.4949047656264156e-05,0,-11.586823463439941,9.287577086070087e-06,0,-14.418888092041016,5.469608481689647e-07,0,-10.930998802185059,1.7894508346216753e-05,0,-14.521270751953125,4.937328412779607e-07,0,-13.675823211669922,1.1499129186631762e-06,0,-14.64130687713623,4.378859443932015e-07,0
2985,221,-12.42738151550293,4.007329607702559e-06,0,-15.949867248535156,1.183206634891576e-07,0,-11.498029708862305,1.0149969057238195e-05,0,-15.34886646270752,2.1581016085292504e-07,0,-12.134678840637207,5.369991413317621e-06,0,-14.587285041809082,4.62191991346117e-07,0,-13.439546585083008,1.4563923969035386e-06,0,-15.384289741516113,2.082992835994446e-07,0
2986,222,-12.591397285461426,3.4011370644293493e-06,0,-16.02126121520996,1.1016778245220848e-07,0,-11.527585983276367,9.854366908257362e-06,0,-15.3920316696167,2.0669286016072874e-07,0,-12.249834060668945,4.7858889047347475e-06,0,-14.618176460266113,4.481324822336319e-07,0,-13.456762313842773,1.4315343150883564e-06,0,-15.430110931396484,1.9897012748515408e-07,0
2987,295,-7.593407154083252,0.0005035080248489976,0,-8.759525299072266,0.00015693447494413704,0,-12.849879264831543,2.6264383450325113e-06,0,-16.04155731201172,1.0795434945976012e-07,0,-13.251317024230957,1.7580263147465303e-06,0,-16.044275283813477,1.0766132874096002e-07,0,-15.488923072814941,1.8760572118026175e-07,0,-16.08722686767578,1.0313500808933895e-07,0
2988,851,0.23204465210437775,0.557752251625061,1,-9.54286003112793,7.170631579356268e-05,0,-11.459027290344238,1.0553661923040636e-05,0,-13.57716178894043,1.269150175176037e-06,0,-7.256708145141602,0.0007049291161820292,0,-13.589198112487793,1.2539658200694248e-06,0,-12.848197937011719,2.6308578071621014e-06,0,-13.218159675598145,1.8172949012296158e-06,0
2989,831,-2.161301374435425,0.10327986627817154,0,-9.557539939880371,7.066143734846264e-05,0,-10.126155853271484,4.0017413994064555e-05,0,-12.328756332397461,4.422697656991659e-06,0,-7.142457008361816,0.0007901818607933819,0,-12.051800727844238,5.834006969962502e-06,0,-11.3751220703125,1.1477366570034064e-05,0,-12.074596405029297,5.70252132092719e-06,0
2990,741,-2.076436758041382,0.11140822619199753,0,-12.935869216918945,2.4100295377138536e-06,0,-10.958011627197266,1.7417603885405697e-05,0,-13.021429061889648,2.212403387602535e-06,0,-6.019252300262451,0.002425589133054018,0,-12.686349868774414,3.0930500543036032e-06,0,-11.682358741760254,8.441359568678308e-06,0,-12.74897575378418,2.905286237364635e-06,0
2991,846,-17.455801010131836,2.6244718398515943e-08,0,-24.68668556213379,1.8998034048700596e-11,0,-15.183286666870117,2.546726420860068e-07,0,-20.009376525878906,2.0419175239538845e-09,0,-14.794269561767578,3.757769775347697e-07,0,-18.522249221801758,9.034193837464954e-09,0,-16.590150833129883,6.237190319779984e-08,0,-19.8436279296875,2.410026844756885e-09,0
2992,790,-15.69972038269043,1.519490666623824e-07,0,-23.907854080200195,4.139528650415336e-11,0,-14.681657791137695,4.205685684155469e-07,0,-19.198991775512695,4.591809155130022e-09,0,-13.738036155700684,1.0805533747770824e-06,0,-17.801761627197266,1.85691995113757e-08,0,-15.805214881896973,1.367358350989889e-07,0,-19.085704803466797,5.142612113928635e-09,0
2993,724,-15.27490234375,2.3237750212956598e-07,0,-25.414445877075195,9.175851918563627e-12,0,-15.778267860412598,1.40470547194127e-07,0,-20.493370056152344,1.258468995679607e-09,0,-13.697833061218262,1.1248799864915782e-06,0,-19.082395553588867,5.15965847824873e-09,0,-17.001596450805664,4.133334030598235e-08,0,-20.427013397216797,1.3448094859924709e-09,0
2994,806,-14.996037483215332,3.071167782309203e-07,0,-20.730131149291992,9.93158222328816e-10,0,-13.673593521118164,1.1524797400852549e-06,0,-18.278316497802734,1.152996453868127e-08,0,-14.092732429504395,7.578857434964448e-07,0,-17.013399124145508,4.084835936168929e-08,0,-15.343636512756348,2.169417854247513e-07,0,-18.146936416625977,1.3148786059957729e-08,0
2995,688,-17.453750610351562,2.6298588196027595e-08,0,-25.8751220703125,5.78864950764868e-12,0,-16.842697143554688,4.84517634902204e-08,0,-21.87919807434082,3.1476396489260594e-10,0,-15.101456642150879,2.763889028756239e-07,0,-20.332626342773438,1.4779255597119345e-09,0,-18.53447914123535,8.924378569474811e-09,0,-21.788227081298828,3.4474120780281226e-10,0
2996,687,-16.636747360229492,5.953227244503978e-08,0,-25.261943817138672,1.0687526384722812e-11,0,-16.02389144897461,1.0987839971221547e-07,0,-20.895736694335938,8.415828034458173e-10,0,-14.314560890197754,6.071065286050725e-07,0,-19.448575973510742,3.5775917783809064e-09,0,-17.576496124267578,2.3260806614189278e-08,0,-20.818702697753906,9.089758390423697e-10,0
2997,167,-14.597182273864746,4.576400840505812e-07,0,-20.018342971801758,2.0236905484694034e-09,0,-13.547135353088379,1.3078359870632994e-06,0,-18.07561683654785,1.4120801417050188e-08,0,-14.109704971313477,7.45131103485619e-07,0,-16.837411880493164,4.8708514555073634e-08,0,-15.201434135437012,2.500926541415538e-07,0,-18.0308780670166,1.476689259760633e-08,0
2998,283,-10.128602027893066,3.991965058958158e-05,0,-12.2892484664917,4.600925876729889e-06,0,-12.669118881225586,3.1468080123886466e-06,0,-16.13461685180664,9.836143277652809e-08,0,-13.032386779785156,2.1882926830585347e-06,0,-15.751139640808105,1.443334269879415e-07,0,-15.065459251403809,2.865194232981594e-07,0,-16.330747604370117,8.084373348538065e-08,0
2999,272,-16.41093635559082,7.461409268216812e-08,0,-19.377363204956055,3.841652773672877e-09,0,-15.221138000488281,2.452131013797043e-07,0,-20.27378273010254,1.5675015729854636e-09,0,-16.35097312927246,7.922506028990028e-08,0,-19.242992401123047,4.3941472682718086e-09,0,-18.138288497924805,1.3262988041162771e-08,0,-20.379932403564453,1.4096386280471052e-09,0
